sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin
ViSmish_08745,"TIN QUAN TRỌNG - HẠN CHÓT TRONG 24H!!! Thẻ ngân hàng Của anh Nguyễn Văn Anh (STK: 001122334455) đang bị khóa do nợ 1,850,000đ tại FE Credit. Nếu không kích hoạt ngay, tài khoản sẽ bị phong tỏa hoàn toàn và chuyển sang nợ xấu CIC. Gọi ngay 0933445566 để xác nhận.",1,0,1,personal_number,Dịch vụ công giả,Level 2 - Leet nặng,paraphrased
ViSmish_08746,Tiki: Kien hang TKI-5566443322 da duoc giao thanh cong. Hy vong ban hai long voi san pham. Hay danh gia 5 sao cho Tiki nhe!,0,0,0,brandname,Thương mại điện tử,NONE,synthetic
ViSmish_08747,Tin nhắn mới: Thắng_To_Đậm_Đà_Thần_Tài_80%. Zalo: 0987654321. Link đăng ký: thanhtai88.com/thanhtai,1,1,1,shortcode,Cờ bạc / Betting,Level 0 - Formal,paraphrased
ViSmish_08749,"CẢNH BÁO NGHIÊM TRỌNG: Tài khoản MoMo của anh Trần Văn Bình (Số điện thoại: 0987654321) đã bị tạm khóa do nghi ngờ giao dịch bất thường. Trước 20:00 ngày 30/06, truy cập ngay http://momocheck.id để xác minh thông tin, nếu không tài khoản sẽ bị xóa vĩnh viễn cùng lịch sử giao dịch.",1,0,1,personal_number,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_08751,Co.opmart: Quét mã QR Pay ngân hàng hoặc ZaloPay để nhận ngay ưu đãi giảm 5% cho hóa đơn từ 1 triệu đồng. Hạn dùng 31/12/2025. Soan TU CHOI gui 8077.,0,0,1,brandname,Quảng cáo hợp lệ,NONE,synthetic
ViSmish_08752,Lotteria thong bao: Chuong trinh Happy Hour mua 1 tang 1 Burger Tom ap dung tu 14h-17h hang ngay den 30/06/2025. Hotline dat hang: 19006778.,0,0,1,shortcode,Quảng cáo hợp lệ,NONE,synthetic
ViSmish_08753,Hoan thue TNCN: Anh (Chị) đã đủ điều kiện nhận 8.500.000đ từ quỹ BHTN. Truy cập ngay www.nhantienbhtn.com để nhận tiền. QUA HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 2 - Leet nặng,paraphrased
ViSmish_08754,Benh vien Bach Mai thong bao: Ket qua sinh thiet cua Quy khach Hoang Van Binh da co. Moi Quy khach den gap bac si tai Khoa Ung buou de nhan.,0,0,0,brandname,Dịch vụ y tế,NONE,synthetic
ViSmish_08755,Sendo: Don hang SD445566778 da giao thanh cong. Cam on ban da tin tuong mua sam tai Sendo.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic
ViSmish_08756,CHÀO MỪNG BẠN ĐÃ ĐĂNG KÝ THÀNH CÔNG TÀI KHOẢN ĐẦU TƯ SINH LỜI TOÀN DIỆN! Nhanh chóng chuyển khoản vào STK 99887766 tại ngân hàng Techcombank. CT: CÔNG TY CP ĐẦU TƯ QUỐC TẾ VINA,1,0,0,personal_number,Crypto / Đầu tư giả,Level 2 - Leet nặng,paraphrased
ViSmish_08759,"Chào bạn, mình là anh Toàn chuyên gia tài chính. Muốn kiếm 500 triệu-1 tỷ mỗi ngày chỉ cần 1 cú click vào link nhóm này nè: t.me/nhomdautucrypto99",1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_08760,"Bạn đã đủ điều kiện nhận tiền hỗ trợ từ quỹ BHXH. Truy cập ngay: www.htbss.com.vn. Hạn cuối là 30/06/2024, quá hạn sẽ không được chấp nhận!",1,1,0,personal_number,BHXH / Trợ cấp giả,Level 2 - Leet nặng,paraphrased
ViSmish_08761,BO CONG AN: Thuc hien huong dan cua Chinh phu ve viec tich hop giay to tren VNeID de thuan tien trong cac giao dich hanh chinh cong.,0,0,0,brandname,Dịch vụ công thật,NONE,synthetic
ViSmish_08762,"Shoppe tuyển dụng nhân viên nhập liệu đơn hàng online làm tại nhà. Mức lương hấp dẫn 300k~2000k/ngày, công việc nhẹ nhàng, không yêu cầu kinh nghiệm. Độ tuổi ứng viên từ 18-55. Liên hệ ngay qua Zalo: zalo.me/84907654321 hoặc gọi 84907654321",1,1,1,personal_number,Tuyển dụng giả,Level 0 - Formal,paraphrased
ViSmish_08764,"[BHXH Viet Nam] Ban da dong BHXH du 20 nam. QK co the rut 20,000,000 VND phan luong huu mot lan. Goi 19009060 de duoc tu van thu tuc.",1,0,1,brandname,BHXH / Trợ cấp giả,Level 2 - Leet nặng,synthetic_hard_positive
ViSmish_08765,"Viet Work Career: Ho so cua ban xep hang thu 3 cho vi tri Ke toan. Luong 15,000,000 VND. Vui long nop phi ho so 100.000 VND qua ngan hang de giu cho.",1,0,0,brandname,Tuyển dụng giả,Level 0 - Formal,synthetic_hard_positive
ViSmish_08766,"Hãy ghé thăm nơi thú vị nhất Sài Gòn, có những người bạn mới mẻ đang chờ đợi. Liên hệ ngay: tel.0987654321",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_08767,Studio 456 xac nhan lich hen chup anh cua Quy khach luc 14h ngay mai.,0,0,0,shortcode,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_08768,[Netflix] Ma OTP dang nhap cua ban la 772184.,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_08769,Sendo: Ma OTP de doi mat khau cua ban la 992013. Vui long nhap ma de tiep tuc. KHONG chia se ma nay voi bat ky ai.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic
ViSmish_08770,Bo Cong an: Moi cong dan den tru so CA xa/phuong de thuc hien dinh danh dien tu muc do 2. Mang theo CCCD gan chip.,0,0,0,brandname,Dịch vụ công thật,NONE,synthetic
ViSmish_08771,"""Tuyển gấp nhân viên hỗ trợ khách hàng và nhập liệu tại nhà cho công ty FPT Digital. Mức lương hấp dẫn 600k-1.8tr/ngày. Không yêu cầu kinh nghiệm, độ tuổi 18-65. Đăng ký ngay: bit.ly/fptdigital2024""",1,1,1,personal_number,Tuyển dụng giả,Level 3 - Dot/Dash,paraphrased
ViSmish_08772,"Vinaphone TB: Tai khoan cuoc cua 0912345678 duoc hoan tien 2,500,000 VND do loi ky thuat. Goi hotline 19009988 de nhan tien ve vi MoMo hoac ATM.",1,0,1,brandname,Khác,Level 0 - Formal,synthetic_hard_positive
ViSmish_08773,Công ty Viễn Kết Nối: Cảnh báo! SIM của quý khách sẽ bị ngưng hoạt động trong 120 phút tới. Gọi ngay 0987654321 để xác minh thông tin.,1,0,1,shortcode,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_08774,"Chào bn! Bạn đang bỏ lỡ vụ đầu tư lợi nhuận ""khủng"" đây. Chỉ cần bỏ ra 15 triệu/tháng, kiếm ngay 50 triệu sau 3 ngày. Tham gia ngay: t.me/sky_invest_pro",1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_08775,"Công ty TM XK đang tuyển: Thu nhập 30-150tr/tháng. Làm tại nhà, tuổi 18-65. Liên hệ ngay Zalo: zalo.me/84895567211",1,1,1,personal_number,Tuyển dụng giả,Level 1 - Leet nhẹ,paraphrased
ViSmish_08776,"V9Win_BONUS: Nhan-ngay-code-mien-phi-2024. Nap-dau-tang-300%. Bau cua, Poker, Sieu to Xoc Dia. Link: https://v9win.link/zx9KL",1,1,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased
ViSmish_08777,"Mobifone THONG BAO: QK 0978123456 co khoan tien hoan phi dich vu 20,000,000 VND. Goi 19001234 de nhan ve the ngan hang hoac vi dien tu.",1,0,1,brandname,Khác,Level 2 - Leet nặng,synthetic_hard_positive
ViSmish_08780,"BẮT ĐẦU KIẾM TRỐNG CHỈ VỚI 10 TRIỆU! App đầu tư ""TỰ ĐỘNG LỜI"" - thu về 30%/tuần! Tải ngay: http://shorturl.at/abcxyz Hotline: 0987654321 (Mr. Sơn) Chỉ cần chuyển khoản 5.000.000đ vào STK: 0901234567 tại Techcombank - CN Chợ Lớn Đăng ký TẶNG ngay khóa học ""Bí quyết sinh lời siêu tốc""!",1,0,1,personal_number,Crypto / Đầu tư giả,Level 4 - Mixed special characters,paraphrased
ViSmish_08781,"**V9Betting**: Chỉ cần nạp 500k, nhận ngay 1 triệu rinh về! Liên hệ ngay zalo: 0987654321",1,1,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased
ViSmish_08782,"Tuan nay ranh ko di cafe di, lau lam ko gap.",0,0,0,personal_number,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_08783,Bộ Thông tin & Truyền thông: SIM di động sắp bị ngưng kích hoạt sau 120 phút. Xác nhận ngay: 0987654321,1,0,1,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_08785,Tin nhắn viết lại: Hotgirl_kh_18_tpHCM chia sẻ: zalo.me/2789654321,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_08786,[TB] iTel Club: Quy khach duoc cong 200 diem thuong vao tai khoan thanh vien nhan dip ky niem 2 nam su dung mang iTel. Cam on Quy khach da dong hanh cung iTel. LH 19001088.,0,0,1,brandname,Viễn thông,NONE,synthetic
ViSmish_08787,[Microsoft] Use 293810 for account security verification.,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_08790,"[Shopee Viet Nam] Chuc mung ban trung qua 2,000,000 VND tu chuong trinh Birthday Sale! Ma qua: SPE2025123456. Goi lai so nay trong 24h de nhan qua.",1,0,0,brandname,Khác,Level 4 - Mixed special characters,synthetic_hard_positive
ViSmish_08792,BV Nhi Trung Uong thong bao: Benh nhan Nguyen An Nhien co lich tiem chung luc 8h30 ngay 28/10 tai phong tiem chung.,0,0,0,brandname,Dịch vụ y tế,NONE,synthetic
ViSmish_08793,[THƯ VIỆN PHÁP LUẬT] Tài khoản thư viện của bạn đã hết hạn. Nhấn ngay: tvpl-dk24h.com để gia hạn ngay!,1,1,0,personal_number,Dịch vụ công giả,Level 4 - Mixed special characters,paraphrased
ViSmish_08794,"Bao hiem Xa hoi Viet Nam: Thong bao QK co 6,000,000 VND tien phan bo khuyen khich BHYT. Lien he so 18009068 de nhan ve tai khoan ngan hang.",1,0,1,brandname,BHXH / Trợ cấp giả,Level 2 - Leet nặng,synthetic_hard_positive
ViSmish_08796,"Chào em, em đang tìm kiếm một người bạn gái dễ thương, vui tính. Chúng mình có thể gặp nhau ở quán cafe sữa vui vẻ nhé. Liên hệ mình qua Zalo: 0396xxx888",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_08797,Trợ cấp-QĐ_742: Ông/Bà đã đủ điều kiện NHẬN TIỀN hỗ trợ. Truy cập ngay mhtr.vn/g0i-tien. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 1 - Leet nhẹ,paraphrased
ViSmish_08799,"""Thầy cô chỉ dẫn cách thu nhập 500k-2tr/ngày, không tốn xu. Bắt đầu ngay: fb.com/giaodichx2""",1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_08803,Bach hoa xanh: Mua 2 tang 1 nuoc giai khat Pepsi/7Up 1.5L. Ap dung den 15/05/2026. Xem them tai bachhoaxanh.com,0,1,0,brandname,Quảng cáo hợp lệ,NONE,synthetic
ViSmish_08804,": ""Bạn muốn khám phá những trải nghiệm thú vị đêm nay tại Sài Gòn? Hãy đến quán cà phê XYZ – Zalo: 0912345678.""",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_08805,"Hà Nội – Zalo: Chị_Xinh_Xa_L0, sẳn sàng tư vấn. Bạn muốn kết nối không? Zalo: 0987654321",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_08806,"HN – Zalo. Dịch vụ thư giãn sau giờ làm căng thẳng. 100% bảo mật, hoạt động 24/7. Liên hệ ngay để nhận ưu đãi đặc biệt. Link đăng ký: zalo.me/g/hn_relax24h",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_08807,[HDBank] Lãi suất tiết kiệm online kỳ hạn 6 tháng tăng lên 6.5%/năm. Đăng ký ngay tại https://hdbank.com.vn.,0,1,0,brandname,Ngân hàng thật,NONE,synthetic
ViSmish_08810,"VIB THONG BAO: QK Ngo Thi K duoc chon nhan goi vay uu dai 5,000,000 VND, lai suat 0%/thang. Goi 19001234 truoc 23h59 hom nay de xac nhan.",1,0,0,brandname,Giả mạo ngân hàng,Level 2 - Leet nặng,synthetic_hard_positive
ViSmish_08812,GHTK-GHTK1122334455: Se den lay hang luc 10:00 ngay 15/10. Vui long dong goi san pham can than.,0,0,0,brandname,Vận chuyển,NONE,synthetic
ViSmish_08814,"<>CƠ HỘI VÀNG NHÀ CÁI KINGCLUB! Nạp 3 triệu - Nhận ngay 8 triệu! Tặng luôn 888k cho thành viên mới! Đừng bỏ lỡ, chơi ngay: kingclub.vn/gift888</>",1,0,0,personal_number,Cờ bạc / Betting,Level 4 - Mixed special characters,paraphrased
ViSmish_08815,"Con xin phep toi nay di sinh nhat ban, ve muon ti nha me.",0,0,0,personal_number,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_08817,GHTK-GHTK2233445566: Giao khong thanh cong lan 2. Lien he giao vien 0912345678 de nhan hang.,0,0,1,brandname,Vận chuyển,NONE,synthetic
ViSmish_08819,Alo mai di dam cuoi may gio thi qua don tui? Goi 0905556667 nhe.,0,0,1,personal_number,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_08820,"Tôi có bạn gái 24/7, có nhu cầu đặc biệt. HCM – Zalo: 0987654321",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_08821,ĐẾN VỚI THẾ GIỚI CÁ ĐỘ ĐỈNH CAO CÙNG W88! Nhận ngay 1 triệu tiền thưởng khi đăng ký! Rút tiền siêu nhanh 24/7 Tham gia ngay: w88ag.com,1,1,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased
ViSmish_08822,Tổng cục Hải quan: Tài khoản ngân hàng của quý khách có giao dịch bất thường. Xác nhận thông tin tại: https://kiemtra-haiquan.com ngay để tránh bị phong tỏa.,1,1,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_08823,[TB] Quy khach da su dung het 100% luu luong toc do cao cua goi MiMax99. Quy khach tiep tuc truy cap internet o toc do thuong. Soan ST30K gui 191 de co 7GB/7ngay.,0,0,1,shortcode,Viễn thông,NONE,synthetic
ViSmish_08824,BookingCare: Ma OTP xac thuc dang nhap cua ban la 662930. Ma co hieu luc trong 3 phut. Vui long khong chia se ma cho nguoi la.,0,0,0,brandname,Dịch vụ y tế,NONE,synthetic
ViSmish_08826,Quỹ hỗ trợ người lao động: Quý khách vừa đạt tiêu chuẩn NHẬN CHÍNH SÁCH trợ cấp. Nhận ngay: ghnjkiu.asia. KHÔNG NHẬN TRỞ LẠI SAU 48 GIỜ! fS9a,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 0 - Formal,paraphrased
ViSmish_08828,BHXH Việt Nam: Quý ông (Bà) đã đủ điều kiện nhận tiền theo QĐ-234. Truy cập www.nhantienbhxh.top để nhận. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 0 - Formal,paraphrased
ViSmish_08830,[GHN] Shipper se den lay hang GHNR5566443322 luc 14:00. Vui long chuan bi kien hang. San sang tai ghn.vn,0,1,0,brandname,Vận chuyển,NONE,synthetic
ViSmish_08831,Bạn có muốn kiếm thu nhập thụ động 10 triệu đồng mỗi tuần chỉ bằng cách nhấn vài cú click? Hãy đăng ký ngay tại ứng dụng Siêu Thu Nhập!,1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_08833,GHTK-GHTK5566778899: Giao khong thanh cong lan 1. Lien he shipper 0977665544 de nhan hang vao ngay mai.,0,0,1,brandname,Vận chuyển,NONE,synthetic
ViSmish_08835,[VIB] Thông báo khẩn: Tài khoản của bạn vừa bị trừ tiền không xác định. Truy cập ngay vietinbank-secure.vn để khóa giao dịch trong vòng 10 phút.,1,1,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,paraphrased
ViSmish_08838,"CANH BAO THẬT ĐẤY!!! K1m Chi CMND 036091283745 n0 M1r43 Ass3t 17,250,000VND. Truoc 17H Ngay 20/10 khong th4nh t04n se b3u r3u h1nh 4nh tai n01 cu tru v4 d13n th041 cho ngu01 th4n lien tuc. LH G4p: 0987654321.",1,0,1,personal_number,Đòi nợ / Đe dọa,Level 2 - Leet nặng,paraphrased
ViSmish_08839,Cục Thuế: Tài khoản thuế của quý khách có dấu hiệu bất thường. Vui lòng xác minh ngay tại: https://capnhat-hoanthue.vn,1,1,0,personal_number,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_08840,"Cong an TP thong bao: Cong ty TNHH ABC co quyet dinh xu phat hanh chinh so 1234/CV-CT tri gia 10,000,000 VND. Neu khong dong y, lien he 1234/CV-CT de khieu lai.",1,0,0,brandname,Dịch vụ công giả,Level 2 - Leet nặng,synthetic_hard_positive
ViSmish_08842,Tin nhắn viết lại: M;3;N:h;0:k;I;n:D-N:T-3-L-3:G;r;0;u;P: https://t.co/xyz_sexmeet aV8b,1,1,0,personal_number,Nội dung nhạy cảm,Level 4 - Mixed special characters,paraphrased
ViSmish_08843,Bộ Giáo Dục: Tài khoản học tập trực tuyến của bạn vừa bị chặn do vi phạm quy định. Truy cập ngay gd-tuyen.edu.vn để xác nhận thông tin!,1,1,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_08844,"**** **Vin889**: Tải app ngay nhận 200k cùng x2 thưởng nạp đầu! Trải nghiệm đỉnh cao với Đá Gà, Lì Xì, Siêu Xe... Liên hệ: vin889.net/mX7p",1,1,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased
ViSmish_08845,"BHXH_VN: Thân gửi, bạn đã đủ tiêu chuẩn hưởng hỗ trợ từ Quỹ An sinh xã hội. Nhận ngay tại: nganhangxahoi.net. Trễ hạn sẽ KHÔNG ĐƯỢC DUYỆT! tk7x",1,1,0,personal_number,BHXH / Trợ cấp giả,Level 0 - Formal,paraphrased
ViSmish_08846,WinMart: Hoàn tiền 10% tối đa 30.000đ khi thanh toán bằng ví MoMo cho hóa đơn mua sắm thực phẩm tươi sống. Thời hạn đến 20/10/2025. Chi tiết tại winmart.com.vn.,0,1,0,brandname,Quảng cáo hợp lệ,NONE,synthetic
ViSmish_08848,Lazada: 992810 la ma xac thuc truy cap TK Lazada cua ban. Ma co hieu luc trong 5 phut. KHONG chia se cho nguoi khac.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic
ViSmish_08849,MTTQ VIET NAM: Kêu gọi chung tay ủng hộ Quỹ vì người nghèo năm 2024. Mọi đóng góp xin gửi về STK 1111 tại Ngân hàng VietinBank. Chi tiết: mttqvietnam.org.vn.,0,1,0,brandname,Dịch vụ công thật,NONE,synthetic
ViSmish_08851,"Trung tam Viec lam Quoc gia: Thong bao tuyen dung cap bach Cham soc khach hang muc luong cao 30,000,000 VND. Uu tien nguoi di lam ngay. Dang ky qua so 0978123456 trong hom nay.",1,0,1,brandname,Tuyển dụng giả,Level 0 - Formal,synthetic_hard_positive
ViSmish_08852,"Trung tam Giai Quyet Viec Lam: Moi ban tham gia chuong trinh tap su co luong Thu ngan. Thu nhap tu 20,000,000 VND. Lam viec tu xa, linh hoat gio. Goi 0901234567 de phong van.",1,0,1,brandname,Tuyển dụng giả,Level 0 - Formal,synthetic_hard_positive
ViSmish_08853,JT334455667788: Se den lay hang luc 14:00. Vui long chuan bi kien hang san sang. LH 19001088.,0,0,1,brandname,Vận chuyển,NONE,synthetic
ViSmish_08854,"Mày ơi, cháu tao đang thi bé khỏe bé ngoan, mày vào link này shopee-sale-vn.com vote cho nó một phiếu nhé, số báo danh 123.",1,1,0,personal_number,Khác,Level 0 - Formal,synthetic_hard_positive
ViSmish_08855,Theo^QĐ-223: G4M_CA-FO*D!2U_K!3N NH@N^T1EN tu BH#TN. Nhan tai mo.mnbvc.com. QUA HAN SE KH0NG_DUOC CHAP NHAN! hJ2k,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 4 - Mixed special characters,paraphrased
ViSmish_08856,[Sacombank] Bao cao bao mat: Co 18001818 dang co y dinh truy cap tai khoan Ngo Thi K cua QK. Goi 19008888 ngay de kich hoat bao ve.,1,0,0,brandname,Giả mạo ngân hàng,Level 2 - Leet nặng,synthetic_hard_positive
ViSmish_08857,BHXH: Quý khách vừa đủ điều kiện nhận tiền hỗ trợ từ Quyết định 54321. Nhận ngay: www.asdf.gg. Nhanh tay không bỏ lỡ!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 2 - Leet nặng,paraphrased
ViSmish_08858,"**Mời chào hấp dẫn:** Chào bạn! Nếu bạn đang tìm kiếm những trải nghiệm thú vị cùng các cô nàng xinh đẹp, hãy ghé qua **Chat-Plus** ngay nhé! **Website:** chatplus.online/acc123 Mã truy cập: **acc123**",1,1,0,personal_number,Nội dung nhạy cảm,Level 4 - Mixed special characters,paraphrased
ViSmish_08860,"Sacombank TB: QK co 5,000,000 VND tu chuong trinh tra thuong khach hang than thiet. Xac nhan nhan tien bang cach goi 19001111.",1,0,0,brandname,Giả mạo ngân hàng,Level 0 - Formal,synthetic_hard_positive
ViSmish_08862,"Anh Long, giấy mời họp phụ huynh bé nhà mình em gửi file mềm qua link này bit.ly/nhanqua, anh tải về xem nhé.",1,1,0,personal_number,Khác,Level 0 - Formal,synthetic_hard_positive
