review_key,sample_id,decision,review_note,reviewed_at,source_dataset,source_file,source_row_id,content,normalized,hard_case_type,flags,filter_reason,reject_reason
"vilexnorm|data/external/vilexnorm/raw/train.csv|7281|vụ giàn khoan a kể cho e này, đọc đi cho có tinh thần yêu nc :))",vilexnorm_hardneg_00549,accept,,2026-05-21T05:54:43+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7281,"vụ giàn khoan a kể cho e này, đọc đi cho có tinh thần yêu nc :))","vụ giàn khoan anh kể cho em này, đọc đi cho có tinh thần yêu nước :))",warning_like,has_warning_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|7291|Chả công an nào giải quyết đâu, trừ khi gây dư luận xh, tống tiền…",vilexnorm_hardneg_00550,accept,,2026-05-21T05:54:45+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7291,"Chả công an nào giải quyết đâu, trừ khi gây dư luận xh, tống tiền…","Chả công an nào giải quyết đâu, trừ khi gây dư luận xã hội, tống tiền…",authority_like,has_authority_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7295|mẹ độc thân nên mẹ ghéc vải,vilexnorm_hardneg_00551,reject,,2026-05-21T06:12:36+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7295,mẹ độc thân nên mẹ ghéc vải,mẹ độc thân nên mẹ ghét vãi,sensitive_review,has_sensitive_review_keyword;has_slang,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|7307|không nhục bằng kiểu đòi rồi mà không trả cơ, trong khi mình không có giàu có gì cho cam, lúc vay thì cuối tuần  trả làm cái 3,4 năm chưa trả , gọi ko nghe, ntin ko tl.",vilexnorm_hardneg_00552,accept,,2026-05-21T06:12:41+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7307,"không nhục bằng kiểu đòi rồi mà không trả cơ, trong khi mình không có giàu có gì cho cam, lúc vay thì cuối tuần  trả làm cái 3,4 năm chưa trả , gọi ko nghe, ntin ko tl.","không nhục bằng kiểu đòi rồi mà không trả cơ, trong khi mình không có giàu có gì cho cam, lúc vay thì cuối tuần  trả làm cái 3,4 năm chưa trả , gọi không nghe, nhắn tin không trả lời.",finance_like;cta_like,has_finance_keyword;has_soft_cta_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7309|Gặp bôd mày thì xác nhận thương tật hết cỡ luôn và đéo có chuyện hoà giải gì hết.,vilexnorm_hardneg_00553,accept,,2026-05-21T06:12:43+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7309,Gặp bôd mày thì xác nhận thương tật hết cỡ luôn và đéo có chuyện hoà giải gì hết.,Gặp bố mày thì xác nhận thương tật hết cỡ luôn và đéo có chuyện hoà giải gì hết.,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7345|hồi năm nhất làm 20k/h sướng rồi nhìn ngta cái,vilexnorm_hardneg_00554,accept,,2026-05-21T06:12:44+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7345,hồi năm nhất làm 20k/h sướng rồi nhìn ngta cái,hồi năm nhất làm 20k/h sướng rồi nhìn người ta cái,money_like,has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7374|tiền mua ronng biển với rau còn đ có :)),vilexnorm_hardneg_00555,accept,,2026-05-21T06:12:45+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7374,tiền mua ronng biển với rau còn đ có :)),tiền mua rong biển với rau còn đéo có :)),sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7394|nghe sau` doi vai chuong ng anh em a,vilexnorm_hardneg_00556,accept,,2026-05-21T06:12:46+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7394,nghe sau` doi vai chuong ng anh em a,nghe sầu đời vãi chưởng người anh em à,sensitive_review,has_abbreviation;has_sensitive_review_keyword;has_slang,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7407|ngừi này cứ lun nghĩ là tui ăn chưa no :)))),vilexnorm_hardneg_00557,accept,,2026-05-21T06:12:47+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7407,ngừi này cứ lun nghĩ là tui ăn chưa no :)))),người này cứ luôn nghĩ là tui ăn chưa no :)))),finance_like,has_finance_keyword;has_informal_spelling,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7408|Tích cóp thì gửi tk còn có xíu lãi chứ bỏ ống coi như tiền chết rùi.,vilexnorm_hardneg_00558,accept,,2026-05-21T06:12:49+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7408,Tích cóp thì gửi tk còn có xíu lãi chứ bỏ ống coi như tiền chết rùi.,Tích góp thì gửi tài khoản còn có xíu lãi chứ bỏ ống coi như tiền chết rồi.,finance_like,has_finance_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7412|Ở quê 10 Triệu thì được chứ ỏ thành thì lo cho cả gia đình thì chật vật,vilexnorm_hardneg_00559,accept,,2026-05-21T06:12:50+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7412,Ở quê 10 Triệu thì được chứ ỏ thành thì lo cho cả gia đình thì chật vật,Ở quê 10 Triệu thì được chứ ở thành thị lo cho cả gia đình thì chật vật,money_like,has_abbreviation;has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7453|Bỏ tiền nghỉ làm đi ăn cưới nó zị mà tụi nó đi làm kím xiền,vilexnorm_hardneg_00560,accept,,2026-05-21T06:12:52+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7453,Bỏ tiền nghỉ làm đi ăn cưới nó zị mà tụi nó đi làm kím xiền,Bỏ tiền nghỉ làm đi ăn cưới nó vậy mà tụi nó đi làm kiếm tiền,money_like,has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7454|Fb t không nhìn cno spoil phim Lật mặt nk mà nhìn quá trời lật mặt memes,vilexnorm_hardneg_00561,reject,,2026-05-21T06:12:56+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7454,Fb t không nhìn cno spoil phim Lật mặt nk mà nhìn quá trời lật mặt memes,Fb tôi không nhìn chúng nó spoil phim Lật mặt nữa mà nhìn quá trời lật mặt memes,finance_like,has_abbreviation;has_finance_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|7460|trc khi quay video khóc, cô trang điểm, đánh phấn,  xịt keo tóc, tạo kiểu, set góc quay và ACTION",vilexnorm_hardneg_00562,reject,,2026-05-21T06:12:58+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7460,"trc khi quay video khóc, cô trang điểm, đánh phấn,  xịt keo tóc, tạo kiểu, set góc quay và ACTION","trước khi quay video khóc, cô trang điểm, đánh phấn,  xịt keo tóc, tạo kiểu, set góc quay và ACTION",sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|7469|Đó là sư thật mn ah, anh em toktok nào bán hàng vnxk liên hệ kho mình lấy hàng nhé 0904203687",vilexnorm_hardneg_00563,reject,,2026-05-21T06:13:00+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7469,"Đó là sư thật mn ah, anh em toktok nào bán hàng vnxk liên hệ kho mình lấy hàng nhé 0904203687","Đó là sự thật mọi người à, anh em toktok nào bán hàng vnxk liên hệ kho mình lấy hàng nhé 0904203687",phone_like;cta_like,has_abbreviation;has_cta_keyword;has_phone_number,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|7472|Lương 10 chẹo mà chịu được tính khùng điên của e , thì đc nhá",vilexnorm_hardneg_00564,accept,,2026-05-21T06:13:01+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7472,"Lương 10 chẹo mà chịu được tính khùng điên của e , thì đc nhá","Lương 10 triệu mà chịu được tính khùng điên của em , thì được nhá",money_like,has_abbreviation;has_money_amount;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7477|khoc vi hoc bai ma hoc quai no k het,vilexnorm_hardneg_00565,accept,,2026-05-21T06:13:03+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7477,khoc vi hoc bai ma hoc quai no k het,khóc vì học bài mà học hoài nó không hết,finance_like,has_finance_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7507|Toi trc khi đọc sách còn phải rửa xà phòng :))),vilexnorm_hardneg_00566,accept,,2026-05-21T06:13:04+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7507,Toi trc khi đọc sách còn phải rửa xà phòng :))),Tôi trước khi đọc sách còn phải rửa xà phòng :))),sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|7517|Nghĩ thoáng lên đi, đã chấp nhận vì nhau thì ít cũng đủ mà không vì nhau thì 100củ cũng méo đủ đâu",vilexnorm_hardneg_00567,accept,,2026-05-21T06:13:06+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7517,"Nghĩ thoáng lên đi, đã chấp nhận vì nhau thì ít cũng đủ mà không vì nhau thì 100củ cũng méo đủ đâu","Nghĩ thoáng lên đi, đã chấp nhận vì nhau thì ít cũng đủ mà không vì nhau thì 100 củ cũng đéo đủ đâu",sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7519|Vô cty rồi nhưng nt xin lên phòng trễ 20p,vilexnorm_hardneg_00568,accept,,2026-05-21T06:13:08+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7519,Vô cty rồi nhưng nt xin lên phòng trễ 20p,Vô công ty rồi nhưng nhắn tin xin lên phòng trễ 20p,sensitive_review,has_sensitive_review_keyword;has_soft_cta_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|7521|Y chang cái đợt đặt phòng gần biển xong chạy tới nơi thấy địa chỉ ảo, ks nằm tít trong thành phố nè :)))",vilexnorm_hardneg_00569,accept,,2026-05-21T06:13:11+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7521,"Y chang cái đợt đặt phòng gần biển xong chạy tới nơi thấy địa chỉ ảo, ks nằm tít trong thành phố nè :)))","Y chang cái đợt đặt phòng gần biển xong chạy tới nơi thấy địa chỉ ảo, khách sạn nằm tít trong thành phố nè :)))",sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|7542|vãi cả cho vay , e đây khiếp ba đời,ngu thì phải chịu",vilexnorm_hardneg_00570,accept,,2026-05-21T06:13:13+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7542,"vãi cả cho vay , e đây khiếp ba đời,ngu thì phải chịu","vãi cả cho vay , em đây khiếp ba đời,ngu thì phải chịu",finance_like;sensitive_review,has_finance_keyword;has_sensitive_review_keyword;has_slang,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7545|T có 6tr tháng thì làm ntn,vilexnorm_hardneg_00571,accept,,2026-05-21T06:13:18+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7545,T có 6tr tháng thì làm ntn,Tôi có 6tr tháng thì làm ntn,money_like,has_abbreviation;has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7585|mẹ tau mà thấy mua ăn mấy cái này thì tối về ăn đòn no,vilexnorm_hardneg_00572,accept,,2026-05-21T06:13:22+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7585,mẹ tau mà thấy mua ăn mấy cái này thì tối về ăn đòn no,mẹ tao mà thấy mua ăn mấy cái này thì tối về ăn đòn no,finance_like,has_finance_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7590|Mình còn chưa đc 10tr thì sao dám lấy vợ,vilexnorm_hardneg_00573,accept,,2026-05-21T06:13:24+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7590,Mình còn chưa đc 10tr thì sao dám lấy vợ,Mình còn chưa được 10tr thì sao dám lấy vợ,money_like,has_abbreviation;has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7602|sợ lp bị cô mắng á nmà nghĩ lại mik đ có chức vụ j nên chịu:),vilexnorm_hardneg_00574,reject,,2026-05-21T06:13:34+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7602,sợ lp bị cô mắng á nmà nghĩ lại mik đ có chức vụ j nên chịu:),sợ lớp bị cô mắng á nhưng mà nghĩ lại mình đéo có chức vụ gì nên chịu:),sensitive_review,has_abbreviation;has_sensitive_review_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|7638|vui gà, buồn gà, cưới hỏi gà, ch-ết ma chay cũng gà, đến giao thừa cũng đè con gà ra bế lên bàn để thờ, bh xuất ra món mới bao nhiêu con đéo gỏi lại lôi con gà vào",vilexnorm_hardneg_00575,reject,,2026-05-21T06:13:38+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7638,"vui gà, buồn gà, cưới hỏi gà, ch-ết ma chay cũng gà, đến giao thừa cũng đè con gà ra bế lên bàn để thờ, bh xuất ra món mới bao nhiêu con đéo gỏi lại lôi con gà vào","vui gà, buồn gà, cưới hỏi gà, chết ma chay cũng gà, đến giao thừa cũng đè con gà ra bế lên bàn để thờ, bây giờ xuất ra món mới bao nhiêu con đéo gỏi lại lôi con gà vào",sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7640|cam kết zị hoy chứ tau bịa cái doanh thu 2 tỉ ảo vãi ò,vilexnorm_hardneg_00576,accept,,2026-05-21T06:13:40+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7640,cam kết zị hoy chứ tau bịa cái doanh thu 2 tỉ ảo vãi ò,cam kết vậy thôi chứ tao bịa cái doanh thu 2 tỷ ảo vãi à,sensitive_review,has_sensitive_review_keyword;has_slang,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7641|cố gắng cày đêm bán từng mảnh quần mảnh áo kiếm tiền mua đồ sn bạn mình,vilexnorm_hardneg_00577,accept,,2026-05-21T06:13:42+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7641,cố gắng cày đêm bán từng mảnh quần mảnh áo kiếm tiền mua đồ sn bạn mình,cố gắng cày đêm bán từng mảnh quần mảnh áo kiếm tiền mua đồ sinh nhật bạn mình,money_like,has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7652|Pé no gòi thì tới lượt anh ăn :)),vilexnorm_hardneg_00578,accept,,2026-05-21T06:13:44+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7652,Pé no gòi thì tới lượt anh ăn :)),Bé no rồi thì tới lượt anh ăn :)),finance_like,has_finance_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7661|Vch nhìn đau lòng quá  k nỡ làm gì tổn hại đến sách truyện nên nhìn ảnh thấy xót,vilexnorm_hardneg_00579,reject,,2026-05-21T06:13:47+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7661,Vch nhìn đau lòng quá  k nỡ làm gì tổn hại đến sách truyện nên nhìn ảnh thấy xót,Vch nhìn đau lòng quá  không nỡ làm gì tổn hại đến sách truyện nên nhìn ảnh thấy xót,sensitive_review,has_sensitive_review_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7672|Gà said: năm đ nào cũng có hạn lạ thật:)),vilexnorm_hardneg_00580,reject,,2026-05-21T06:13:48+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7672,Gà said: năm đ nào cũng có hạn lạ thật:)),Gà said: năm đéo nào cũng có hạn lạ thật:)),sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|7674|sống chết qtrong dell j, mèo kìa:))",vilexnorm_hardneg_00581,reject,,2026-05-21T06:13:52+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7674,"sống chết qtrong dell j, mèo kìa:))","sống chết quan trọng đéo gì, mèo kìa:))",sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|7687|Mấy thằng hải phòng ko lòng vòng là đây hả,vilexnorm_hardneg_00582,reject,,2026-05-21T06:13:54+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7687,Mấy thằng hải phòng ko lòng vòng là đây hả,Mấy thằng hải phòng không lòng vòng là đây hả,sensitive_review,has_sensitive_review_keyword;has_teencode,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|7702|chạy kiểu đấy tránh tđn đc, khổ vcc đúng thằng đàn ông dẩm dớ, mà mấy cái thằng ra động chân động tay cũng là cái bọn cắn theo đàn, khổ cả bạn kia cả em bé",vilexnorm_hardneg_00583,accept,,2026-05-21T06:14:03+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,7702,"chạy kiểu đấy tránh tđn đc, khổ vcc đúng thằng đàn ông dẩm dớ, mà mấy cái thằng ra động chân động tay cũng là cái bọn cắn theo đàn, khổ cả bạn kia cả em bé","chạy kiểu đấy tránh tđn được, khổ vcc đúng thằng đàn ông dẩm dớ, mà mấy cái thằng ra động chân động tay cũng là cái bọn cắn theo đàn, khổ cả bạn kia cả em bé",sensitive_review,has_abbreviation;has_sensitive_review_keyword,risk_surface_without_strong_reject,
